time,Va,Vb,Vc
0.046200000000000005,302.8160368145595,-72.95098908254568,-268.50918801490195
0.046400000000000004,297.288841705008,-41.522679231797014,-277.3892685699186
0.0466,290.2737021885907,-8.601820522959319,-286.40109124383815
0.0468,278.64011872272545,22.197213584283816,-298.643542461229
0.047,268.5554053057367,53.31881444324725,-304.9293855035916
0.0472,256.14398119474754,81.34324922610203,-310.5828304463657
0.047400000000000005,247.8396093240828,109.6666801206137,-317.27947546811646
0.0476,236.2533010642144,134.87195632912676,-318.39707432766346
0.0478,226.601348368086,153.53289596006022,-321.5529821881864
0.048,215.89174373436325,170.0748907031539,-322.9645751777536
0.0482,206.07214515795837,186.2803171907664,-322.92500299070946
0.048400000000000006,192.1901630645951,199.24591146013142,-323.0235429521493
0.048600000000000004,178.76395684719176,208.774332971791,-321.0507183330522
0.0488,166.6760263195423,220.2402435907044,-321.0487329632471
0.049,142.9598447646834,229.86339212440845,-316.5295466519276
0.0492,120.04824407563585,240.62296196675757,-317.1283565925495
0.0494,96.94758478738649,252.17786370218255,-311.7533929304214
0.049600000000000005,68.5569625244385,263.05896930877475,-306.8115198987032
0.049800000000000004,31.72934622811689,270.8425042534806,-300.9064996191592
0.05,-0.4418987481464093,278.73926390347657,-288.78219270758
0.0502,-32.712086096818034,287.5938670374244,-280.7274188916675
0.0504,-62.94432437109248,296.25791921199124,-271.25166633949084
0.0506,-95.8137154767166,298.6418231237034,-258.96442535264094
0.050800000000000005,-121.46440471518004,305.32421521009735,-247.37015881596537
0.051000000000000004,-143.2828283818139,305.9630536682109,-239.01697545166138
0.0512,-163.20530126421102,307.98975626315155,-227.50166307596035
0.0514,-180.47048344802303,307.548404367899,-215.74606968178108
0.0516,-193.83868817047107,307.2048853989749,-205.55009094948014
0.051800000000000006,-207.09366697953772,308.32463312801076,-192.43943677459458
0.052000000000000005,-216.3633082837315,309.65562144570015,-178.59846243788056
0.0522,-226.55843987086874,306.0938209337945,-162.45374581051863
0.0524,-236.11220433451246,306.8773499679863,-139.74765056070555
0.0526,-247.41515738575623,301.1420192594934,-115.3890901119499
0.0528,-256.71098679707734,296.0757047976324,-86.68429070367799
0.053000000000000005,-266.5154566603992,291.69839297805765,-56.180920016639824
0.053200000000000004,-277.54766600773166,284.7732955859801,-22.321947757741224
0.0534,-286.4505371815085,275.4600576554312,10.867859103564589
0.0536,-294.7207396693282,265.724754638358,45.63024866540084
0.0538,-301.23256556762095,257.2089792521093,77.14316640306015
0.054,-307.00884437170004,244.96560973486348,104.41236734402429
0.054200000000000005,-309.2248513897942,233.96968736288466,132.8381255158705
0.054400000000000004,-311.9510924740628,223.0825892152433,152.66143270450442
0.0546,-310.6022709488114,215.97722823245078,170.85672788877807
0.0548,-311.8293607950983,203.668479711211,189.05006289356854
0.055,-313.3778790565535,192.6518141188694,200.21418103453743
0.055200000000000006,-314.4717657220863,181.58906915185563,212.52127505051075
0.055400000000000005,-314.12710205315244,167.74763787835485,221.42705581844953
0.055600000000000004,-309.9243054078484,147.5828147970825,232.8037361833462
0.0558,-308.6532489113493,125.75640521104357,243.4670265916212
0.056,-304.78085813124784,101.1165274388005,253.72035399388082
0.0562,-302.39852321742137,72.63540937679612,264.2704316353239
0.056400000000000006,-292.61294712555906,42.327157434501494,275.43872756708777
0.056600000000000004,-285.15043611568717,10.376346449329418,286.48120054869173
0.0568,-277.78544515111446,-20.450194774851468,293.05516796774515
0.057,-266.9248682019517,-53.17650669429925,298.7008489269371
0.0572,-255.51117494680003,-81.05962864885737,309.2387139742393
0.0574,-245.1703579434825,-109.6802656911956,311.4296620493946
0.057600000000000005,-235.16946507295472,-133.52657009481106,314.5906250975142
0.057800000000000004,-224.743728323432,-151.63198365794997,316.52327104014313
0.058,-214.7238951121094,-169.95156268410264,316.6156335127413
0.0582,-203.58231529859478,-184.16771413054303,318.1591268937363
0.0584,-190.23222476137863,-195.92455662053308,318.2733942691875
0.058600000000000006,-181.44673712159323,-204.81127915563488,318.6850953268669
0.058800000000000005,-162.42604374408677,-216.15394262821607,316.5189709507027
0.059000000000000004,-142.5350952324833,-224.83691738071983,312.48858277802685
0.0592,-119.52011508339436,-236.59003131147526,310.99711314572687
0.0594,-94.01727973714573,-245.174401102268,309.79611888880294
0.0596,-66.36708274910313,-256.393963224966,301.79681879517193
0.059800000000000006,-32.324828141754516,-265.50956175514295,296.26426660514943
0.060000000000000005,2.0728202569985217,-274.58964375794983,286.1485660912747
0.060200000000000004,30.858000192106037,-284.9749296802321,278.2565959777955
0.0604,65.21790593860032,-290.4921445167409,266.9517329060447
0.0606,93.00708953761483,-294.6751631463447,254.33540215154486
0.0608,119.51202111172867,-298.27743252503046,243.95420923191648
0.061000000000000006,141.0523963136822,-300.6296901688667,233.0754442919691
0.061200000000000004,161.15321172633085,-303.5084931795473,225.63756723751285
0.0614,179.17344562013008,-302.54647032155503,212.58412281381248
0.0616,191.77087442844422,-305.426433784941,202.53622526654812
0.0618,204.7387374769331,-306.2705241160227,190.39150299752387
0.062,214.54261909963822,-304.2220841506167,176.1158386961713
0.062200000000000005,223.6587140653121,-301.28597076251987,157.80797002211307
0.062400000000000004,235.21588935049783,-302.0305423466409,135.62731599134216
0.0626,243.8427962377003,-299.394255828117,111.67224367528307
0.06280000000000001,254.66857324846788,-295.25921684712813,84.07938224775116
0.063,263.60336436896654,-286.40608915208287,51.56131765187033
0.0632,273.8777994678039,-281.6710841887002,22.724941673266375
0.0634,281.9456384846909,-270.6513513727372,-10.516518924356742
0.0636,291.7444133020275,-262.12905570182687,-45.305309066671136
0.06380000000000001,295.4736744543606,-252.52786709879632,-73.73685822411551
0.064,302.6409142100694,-242.49838337147017,-104.11868472637791
0.06420000000000001,304.85978456746375,-230.8655706255905,-128.39760232319574
0.0644,308.6664097036609,-222.05542102941948,-150.34657373142184
0.0646,309.3983102797695,-211.29282643121758,-169.8277604805053
0.0648,311.2521483071054,-200.67119858396012,-187.43542823588075
0.065,310.0419962098172,-189.4342123666804,-197.692573164741
0.06520000000000001,306.9744413341618,-176.50540506050868,-208.5916449172248
0.0654,308.0048719417565,-162.59776263109336,-220.40015612128195
0.0656,305.23914781484734,-146.31421832740295,-229.52301615699508
0.0658,303.65229799061035,-123.44875239167614,-239.93865875150703
0.066,302.50940018382767,-98.79227530575622,-251.4552589580074
0.06620000000000001,296.46510408576273,-72.27773342356915,-260.94501162445647
0.0664,288.36290666443375,-42.441116864132795,-271.7587947787079
0.0666,280.0594109394243,-7.6596862203069165,-280.4294362508346
0.0668,272.1970205221693,19.656692632102175,-290.32236996679603
0.067,260.7433534386913,52.8350863774408,-297.88007565194977
0.06720000000000001,251.01435366383316,82.65056905685843,-304.8952018821631
0.0674,241.75033802902115,107.408196545827,-304.6608533235144
0.06760000000000001,232.49713069449862,130.7823071989497,-310.8427983637963
0.0678,221.78937916919628,150.2556897875581,-313.5064212026837
0.068,208.2601916862233,167.27308174335266,-312.42222722422866
0.0682,200.8765104299449,182.1566607106563,-313.32015288256406
0.0684,189.0072796422286,192.58622745311231,-312.844938352746
0.06860000000000001,175.9947197496814,206.9816567258728,-312.2608310161724
0.0688,161.46463823133263,212.48374168401728,-310.74113196305746
0.069,137.9597260550269,224.32457387240854,-311.5888257299314
0.0692,117.2187274952828,233.1225934034193,-307.34813906928724
0.0694,92.75530751196719,242.5953734607292,-305.3259939963876
0.06960000000000001,61.31077206446029,254.24860660125876,-298.22363653387845
0.0698,33.95317278002939,260.2784103041243,-289.95825755458736
0.07,0.44202793523935496,271.7260429855742,-283.3601155985066
0.0702,-31.14359560096026,278.30527319074247,-270.03232067115187
0.0704,-63.80532023091524,285.25110666104365,-262.39958769106727
0.07060000000000001,-90.87647474695463,290.3402794383463,-254.00436288341214
0.0708,-116.31594885783404,293.4810309031845,-240.43521936538986
0.07100000000000001,-139.66525138824252,295.11676892929313,-228.28581768241133
0.0712,-158.57506953420685,299.02955199441084,-223.47610935793736
0.0714,-174.31564273731792,299.2199572287142,-209.65326682698017
0.0716,-188.90185875159736,299.1657951217873,-200.76091553400238
0.0718,-199.42933290618652,300.26813153599903,-187.34966294738882
0.07200000000000001,-209.72153649908043,299.3107732551445,-174.45740190532928
0.0722,-218.90441260705984,297.2896810358536,-154.66326258298758
0.0724,-227.9797418097484,299.3009407423496,-135.57372411896353
0.0726,-240.46253914215845,293.80778571260305,-109.81077814098774
0.0728,-249.51807926792873,291.150479916303,-85.12833821512721
0.07300000000000001,-257.6923564830999,281.9053579227335,-54.05614519200154
0.0732,-270.0262236059031,275.46504642394495,-24.605262923517923
0.0734,-278.94473228858794,265.19547821569995,14.050518374836148
0.0736,-285.349722582217,256.8667971855488,45.57062988369947
0.0738,-290.7947417033751,246.597563714968,76.6290240331686
0.07400000000000001,-296.51960333129165,240.76055756576974,104.04914977457489
0.0742,-298.26056477655504,226.31781491671228,126.48563056471845
0.07440000000000001,-300.9561501141038,217.07176129610554,148.62677923346564
0.0746,-302.18351845044833,205.9100932384709,167.0996523657511
0.0748,-303.0837365209149,198.33174279302114,182.2659527031713
0.075,-301.04657635911866,185.81350533553706,193.20748454137424
0.0752,-303.7824966469659,175.666662505604,204.24147295420207
0.07540000000000001,-305.17412278387377,157.84077682057872,214.22358788695746
0.0756,-299.42628640321226,142.4038365573087,225.2381712415652
0.0758,-299.5669940145526,119.65037583154795,235.3758540073997
0.076,-295.36898700849736,97.26988409271698,245.44151835446132
0.0762,-289.0150894190021,70.46908253197928,256.61619487661744
0.07640000000000001,-286.1212492153657,40.64855584425192,264.7975253235947
0.0766,-277.91035214513,9.845688505245102,274.99363227922726
0.07680000000000001,-269.36839640040847,-19.67585345220652,283.68900176959477
0.077,-258.61694804667655,-48.728910930934894,292.86672465597474
0.0772,-246.93231321791453,-79.57893621608781,297.92216998917866
0.07740000000000001,-236.56784732826983,-106.98306879379165,302.39385040053594
0.0776,-226.77818140724497,-128.6399982627453,303.80699755451184
0.07780000000000001,-218.92772399438422,-148.55335419206628,306.79518082474215
0.078,-210.13017022666156,-163.310753133075,306.79789418886276
0.0782,-196.97708442263092,-177.5990940519234,307.23174363256607
0.0784,-186.21976882783142,-191.3827264782633,308.5245437568485
0.0786,-171.91310588872665,-198.41803533407676,306.8581207473617
0.07880000000000001,-155.92674106996944,-208.18637084693793,306.53960498898414
0.079,-137.8449138062381,-217.03279933214236,304.62930907948186
0.0792,-114.98111050759402,-229.0784771508323,300.8088045031215
0.0794,-90.18418020723219,-237.92364928806361,297.50662663175694
0.0796,-61.4837367206682,-249.55598875881304,292.0507323304468
0.07980000000000001,-32.473767104817924,-257.7473806877056,285.30079352556356
0.08,-0.215533696597882,-266.0763188995788,275.2689085772759
0.08020000000000001,31.843294200707057,-275.1335891764115,267.1504902616783
0.0804,63.02200294954834,-280.4610613756493,259.01364443942026
0.0806,89.80672968361075,-285.73377821158834,248.04205084352103
0.08080000000000001,116.21129683107146,-290.13588635175597,236.67359402006326
0.081,137.234460763953,-290.3463487082645,225.5881113147999
0.08120000000000001,156.00493728692697,-293.7503434705168,217.14578249820994
0.0814,172.66046915122712,-294.04099844034613,208.08574532461802
0.0816,182.27911624465563,-296.1927073281,197.99998292529514
0.0818,194.31366509021515,-293.65166587821125,183.4763477625639
0.082,204.20880430035007,-294.2774471163251,168.684358543401
0.08220000000000001,212.8535559323737,-291.4271065560051,153.6320934260924
0.0824,224.49663495178368,-292.22225513373877,133.34025922282956
0.0826,236.06189059767766,-287.14009799394904,109.3423000532635
0.0828,244.83401948312144,-285.98990418578717,81.72021054958621
0.083,255.3551152058031,-276.92724594046246,51.3350604656629
0.08320000000000001,265.9369402724191,-270.7701933664105,22.27295680950477
0.0834,274.91065040466265,-261.74983914046453,-9.674888432959149
0.08360000000000001,280.7532503176729,-253.69908682993417,-42.978441086880295
0.0838,288.58495294236667,-244.32949017921166,-70.73177544921022
0.084,291.7310450214193,-233.7581034092989,-100.23260134297117
0.08420000000000001,293.89614892259635,-223.16535954871958,-125.30311585518467
0.0844,296.2956183485358,-213.079679848249,-147.64959047071534
0.08460000000000001,296.4362460365757,-203.87857378632154,-166.051148420058
0.0848,297.70792833136295,-195.57747534665265,-179.4530525626252
0.085,298.44900562360954,-181.63693507127743,-190.90340905275713
0.0852,299.56015131415666,-171.32376496572152,-199.4694656114546
0.0854,299.9229222255343,-158.1381059089141,-212.24558530066983
0.08560000000000001,294.82028724550986,-139.73586310484725,-221.38919362900657
0.0858,294.6710528512668,-119.59452596819249,-232.95367882775426
0.08600000000000001,289.50524938455413,-96.49767735368772,-241.78479650880124
0.0862,286.5074529843279,-70.03222317879342,-252.12069207447834
0.0864,279.5116298556727,-39.52622767412009,-263.34471691975335
0.08660000000000001,269.8226725959178,-8.206677521646913,-270.0306320115922
0.0868,264.3311123998705,18.068443694729588,-280.2612394126681
0.08700000000000001,252.8793401335158,52.00623444880584,-285.959882600326
0.0872,242.93729932188555,78.75528005486065,-293.00382460544756
0.0874,232.2079191970294,104.57998506801324,-297.6683391832539
0.0876,222.79216488124806,128.33683280114803,-301.1224969584083
0.0878,214.3819805670254,142.6486613778776,-302.4169806211813
0.08800000000000001,203.93443483904397,162.8218102760061,-301.2258005857199
0.0882,194.41320243225127,176.75306775139828,-304.4704469533753
0.0884,183.25261449771486,185.76912323604378,-302.57640669864765
